Sample,Feature,Feature_Value,SHAP_Value,Influence,Prediction,Actual_RUL
0,Regime_ID,2.18,1.2427985094836913,increases predicted RUL,30.23091697692871,18.0
0,Sensor_1,0.02752901618547321,0.5165498194983229,increases predicted RUL,30.23091697692871,18.0
0,Sensor_2,1.2488989294579502,-3.5750421916600317,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_3,1.2024760218030668,-4.5084196254611015,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_4,1.3582870536456295,-0.15570514975115657,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_5,-0.05470548113518114,-0.47096182859968394,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_6,0.7543729660494687,-4.889034234452993,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_7,-0.6878360362842615,-2.3566628857515752,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_8,1.4210107347136787,-1.6244536533704377,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_9,1.7318856021249998,-13.242570682428777,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_10,-0.20825695112411552,-1.1486139075423125,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_11,1.5243230828016565,-3.9203829802572727,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_12,-0.8939668497781917,-2.141643652692437,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_13,1.4078916425307195,3.833760310539219,increases predicted RUL,30.23091697692871,18.0
0,Sensor_14,1.499726772195582,1.1261994116939604,increases predicted RUL,30.23091697692871,18.0
0,Sensor_15,1.4255832873053498,-17.712312368676066,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_17,1.2709446640716404,1.3174269990995526,increases predicted RUL,30.23091697692871,18.0
0,Sensor_18,0.0,0.0,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_19,0.028201445609280677,-0.4527322016656399,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_20,-0.7280629203424591,0.6076835116837174,increases predicted RUL,30.23091697692871,18.0
0,Sensor_21,-0.867141621775162,3.144120938843116,increases predicted RUL,30.23091697692871,18.0
0,Sensor_11_diff1,0.0028782694755713576,-0.060489985335152596,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_11_roll_mean5,1.7383575681340262,1.9392258236184716,increases predicted RUL,30.23091697692871,18.0
0,Sensor_11_roll_std5,-0.20598082339374663,0.20150627568364143,increases predicted RUL,30.23091697692871,18.0
0,Sensor_4_diff1,0.00359387279792065,0.7702220461796969,increases predicted RUL,30.23091697692871,18.0
0,Sensor_4_roll_mean5,1.6518170673397032,3.683891119500913,increases predicted RUL,30.23091697692871,18.0
0,Sensor_4_roll_std5,-0.01286413277526389,0.681529788649641,increases predicted RUL,30.23091697692871,18.0
0,Sensor_15_diff1,0.014760632021387141,0.3940766346640885,increases predicted RUL,30.23091697692871,18.0
0,Sensor_15_roll_mean5,1.739966446997205,9.352989460341632,increases predicted RUL,30.23091697692871,18.0
0,Sensor_15_roll_std5,0.2533241616272512,0.11441890385685838,increases predicted RUL,30.23091697692871,18.0
0,Sensor_12_diff1,-0.0022940420852766764,0.47990189399570227,increases predicted RUL,30.23091697692871,18.0
0,Sensor_12_roll_mean5,-1.3082865740442053,4.228250493179075,increases predicted RUL,30.23091697692871,18.0
0,Sensor_12_roll_std5,0.7354782615539038,-0.2725522757973522,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_13_diff1,0.03291813398783373,-0.7096820715814829,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_13_roll_mean5,1.8444796834267292,-1.1399650620296597,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_13_roll_std5,-0.45696405243919974,0.36326292832382023,increases predicted RUL,30.23091697692871,18.0
0,Sensor_8_diff1,0.012556396320631477,-0.5408704228466377,decreases predicted RUL,30.23091697692871,18.0
0,Sensor_8_roll_mean5,1.8824213820114288,0.4476053877733648,increases predicted RUL,30.23091697692871,18.0
0,Sensor_8_roll_std5,-0.5387533394307216,-0.1723414317239076,decreases predicted RUL,30.23091697692871,18.0
0,Regime_OneHot_0,-0.021606785446338712,0.45826238254085183,increases predicted RUL,30.23091697692871,18.0
0,Regime_OneHot_1,0.0869567441398173,-0.008221649273764342,decreases predicted RUL,30.23091697692871,18.0
