Sample,Feature,Feature_Value,SHAP_Value,Influence,Prediction,Actual_RUL
0,Regime_ID,2.36,-8.03181468974799,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_1,-0.08183146523605642,1.6557521305512637,increases predicted RUL,38.35087203979492,22.0
0,Sensor_2,-0.3756181954360591,-1.867219404084608,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_3,-0.1246458086588838,0.7634494890226051,increases predicted RUL,38.35087203979492,22.0
0,Sensor_4,-0.11695001707778861,-0.3950312132947147,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_5,0.05474547509812507,0.911464407981839,increases predicted RUL,38.35087203979492,22.0
0,Sensor_6,-2.3292555721409016,-10.210849937284365,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_7,0.41030147365168135,-6.303949005203322,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_8,0.3900580027123147,-5.565075273334514,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_9,0.39438537095871645,-19.387716687226202,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_10,0.2422929836265242,0.6123123955912888,increases predicted RUL,38.35087203979492,22.0
0,Sensor_11,-0.07661134355301537,-5.599588699173182,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_12,0.44518215722554955,-4.819150474853814,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_13,0.35142578141856895,-3.2106366697407793,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_14,0.51855017163235,-7.921202672529034,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_15,-1.1643876108202678,-8.25221953401342,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_17,0.10559194763879992,-7.3230695956153795,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_18,0.0,0.0,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_19,-0.3625966037368238,0.24513138554175384,increases predicted RUL,38.35087203979492,22.0
0,Sensor_20,0.37469515845121193,-0.2116088950424455,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_21,0.3254572962931272,0.4618174461647868,increases predicted RUL,38.35087203979492,22.0
0,Sensor_11_diff1,0.034720545274857226,0.8476540530100465,increases predicted RUL,38.35087203979492,22.0
0,Sensor_11_roll_mean5,-0.1334325711959857,-4.379568079370074,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_11_roll_std5,0.7330774928286388,-3.269543890375644,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_4_diff1,0.026605205919812747,-0.5967956646345556,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_4_roll_mean5,-0.18135358736737892,2.814633980859071,increases predicted RUL,38.35087203979492,22.0
0,Sensor_4_roll_std5,-0.5088997353198598,-0.9519378504191991,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_17_diff1,0.04657885836568587,-0.000583470449782908,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_17_roll_mean5,0.061598098220697395,10.085831147735007,increases predicted RUL,38.35087203979492,22.0
0,Sensor_17_roll_std5,-0.10566209764623061,-0.3279413074051263,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_8_diff1,0.020939574367971812,-2.1422480258625,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_8_roll_mean5,0.3993627493100377,3.5866708639077842,increases predicted RUL,38.35087203979492,22.0
0,Sensor_8_roll_std5,-0.37200746357488024,-0.33034998911898583,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_13_diff1,0.012332361684597764,-2.352385440841317,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_13_roll_mean5,0.35343448078015255,9.259134885855019,increases predicted RUL,38.35087203979492,22.0
0,Sensor_13_roll_std5,-0.27623150944814595,1.5462861632695422,increases predicted RUL,38.35087203979492,22.0
0,Sensor_9_diff1,0.056112630612288675,-1.023746745660901,decreases predicted RUL,38.35087203979492,22.0
0,Sensor_9_roll_mean5,0.36855149257732356,9.670499368337914,increases predicted RUL,38.35087203979492,22.0
0,Sensor_9_roll_std5,0.23140719471447224,-2.2263570125214756,decreases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_0,-0.16173662177371273,2.213476893492043,increases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_1,-0.1401245517294491,-0.28282391712491517,decreases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_2,0.3625966037301022,-3.343315204954706,decreases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_3,0.03212413255847363,2.061574006178489,increases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_4,0.08326462625992036,4.34068302041851,increases predicted RUL,38.35087203979492,22.0
0,Regime_OneHot_5,-0.1417424627902738,3.6543301250057993,increases predicted RUL,38.35087203979492,22.0
1,Regime_ID,2.16,-5.9657849912764505,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_1,-0.026309835652805154,0.934354298748076,increases predicted RUL,44.50096893310547,39.0
1,Sensor_2,0.6301228432504956,-2.78831257391721,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_3,0.391765526676027,-1.7317626317963004,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_4,0.5126903043395934,-9.043768116040155,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_5,0.107549173356711,0.44258726239786483,increases predicted RUL,44.50096893310547,39.0
1,Sensor_6,0.684127075799616,-0.2607234362512827,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_7,-0.3170954504810246,0.42816752078942955,increases predicted RUL,44.50096893310547,39.0
1,Sensor_8,-0.5293047255668237,2.5146707384847105,increases predicted RUL,44.50096893310547,39.0
1,Sensor_9,-0.5188127398874139,9.958968930644915,increases predicted RUL,44.50096893310547,39.0
1,Sensor_10,-0.13462150792471342,-1.2110013114433968,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_11,0.5504669888842886,-16.21846111305058,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_12,-0.33921083305101213,1.881158955162391,increases predicted RUL,44.50096893310547,39.0
1,Sensor_13,-0.4875237321894877,0.07821270212298259,increases predicted RUL,44.50096893310547,39.0
1,Sensor_14,-0.635351221805248,4.310227231821045,increases predicted RUL,44.50096893310547,39.0
1,Sensor_15,0.7616268613759501,-4.42632951005362,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_17,0.3347383725082564,-6.685969139565714,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_18,0.0,0.0,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_19,-0.13879052403977235,-0.4930248123127967,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_20,-0.3334475100087409,0.8419873802922666,increases predicted RUL,44.50096893310547,39.0
1,Sensor_21,-0.6086368181886526,-7.636431945022196,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_11_diff1,0.023418364681031503,-1.163936136290431,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_11_roll_mean5,0.5767529390589516,-2.095427726395428,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_11_roll_std5,-0.26309372209142984,0.5022570636938326,increases predicted RUL,44.50096893310547,39.0
1,Sensor_4_diff1,0.023519959954144312,1.3795460926485248,increases predicted RUL,44.50096893310547,39.0
1,Sensor_4_roll_mean5,0.5553000588054187,-8.067449166439474,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_4_roll_std5,0.20503286180195268,0.3641022271476686,increases predicted RUL,44.50096893310547,39.0
1,Sensor_17_diff1,0.004513662910031104,1.0543807848589495,increases predicted RUL,44.50096893310547,39.0
1,Sensor_17_roll_mean5,0.3819091259067309,1.1461814908543602,increases predicted RUL,44.50096893310547,39.0
1,Sensor_17_roll_std5,-0.20690022615335188,0.6025765012745978,increases predicted RUL,44.50096893310547,39.0
1,Sensor_8_diff1,-0.03130062369529187,3.213374876882881,increases predicted RUL,44.50096893310547,39.0
1,Sensor_8_roll_mean5,-0.5705597534069665,-5.972797100432217,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_8_roll_std5,0.07219190874008646,1.2567855558154406,increases predicted RUL,44.50096893310547,39.0
1,Sensor_13_diff1,-0.039173892149968664,2.415023911977187,increases predicted RUL,44.50096893310547,39.0
1,Sensor_13_roll_mean5,-0.5116476044891605,-1.2622259110212326,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_13_roll_std5,0.24337783829200013,-11.501506263623014,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_9_diff1,-0.06808551446795814,1.4820118751376867,increases predicted RUL,44.50096893310547,39.0
1,Sensor_9_roll_mean5,-0.5071868141209434,-8.589933324605227,decreases predicted RUL,44.50096893310547,39.0
1,Sensor_9_roll_std5,-0.17292487424679714,0.026522983331233263,increases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_0,0.02300622463423001,2.899191857781261,increases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_1,-0.08411949123933347,-0.15678336075507104,decreases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_2,0.13879052403723244,0.422134943320998,increases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_3,0.03212413255847363,1.2534170566359535,increases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_4,-0.028681521480621374,0.6821115454658866,increases predicted RUL,44.50096893310547,39.0
1,Regime_OneHot_5,-0.08584010988034606,3.3450467414222658,increases predicted RUL,44.50096893310547,39.0
2,Regime_ID,2.56,1.7979811867699027,increases predicted RUL,102.56794738769531,107.0
2,Sensor_1,-0.026309835652805168,3.371653310023248,increases predicted RUL,102.56794738769531,107.0
2,Sensor_2,-0.4326355710930946,3.4428371731191874,increases predicted RUL,102.56794738769531,107.0
2,Sensor_3,-0.588697826659261,0.6480463403568137,increases predicted RUL,102.56794738769531,107.0
2,Sensor_4,-0.7543929128817772,9.397114905528724,increases predicted RUL,102.56794738769531,107.0
2,Sensor_5,-0.29727917995911496,-0.2781228630337864,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_6,-1.2398178051027224,-8.193582478852477,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_7,-0.04215036595327117,4.125240146764554,increases predicted RUL,102.56794738769531,107.0
2,Sensor_8,-0.2730098717346402,2.5306627323880093,increases predicted RUL,102.56794738769531,107.0
2,Sensor_9,-0.29778912587218465,15.634537612597342,increases predicted RUL,102.56794738769531,107.0
2,Sensor_10,-0.23881324517898597,-0.8123510354198515,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_11,-0.8514524139196763,11.069678149186075,increases predicted RUL,102.56794738769531,107.0
2,Sensor_12,-0.04447810836137062,1.7284359051845968,increases predicted RUL,102.56794738769531,107.0
2,Sensor_13,-0.29005779181750696,1.9165265748742968,increases predicted RUL,102.56794738769531,107.0
2,Sensor_14,-0.14955863673542028,3.503366815217305,increases predicted RUL,102.56794738769531,107.0
2,Sensor_15,-0.43102697441399657,1.0791023993806448,increases predicted RUL,102.56794738769531,107.0
2,Sensor_17,-0.5250187137344952,8.853366070892662,increases predicted RUL,102.56794738769531,107.0
2,Sensor_18,0.0,0.0,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_19,0.08501555565727888,-1.0365942243370228,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_20,0.18882537894945867,0.8494553075870499,increases predicted RUL,102.56794738769531,107.0
2,Sensor_21,0.25617560927656485,0.6711398397383164,increases predicted RUL,102.56794738769531,107.0
2,Sensor_11_diff1,-0.017331062706598357,2.0336427558213472,increases predicted RUL,102.56794738769531,107.0
2,Sensor_11_roll_mean5,-0.9089462424228549,-1.8107430569943972,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_11_roll_std5,-0.2628650999549221,-0.37942987687893037,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_4_diff1,-0.008841941212287138,-0.21067929302807897,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_4_roll_mean5,-0.8529594891595231,-2.0074302880093455,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_4_roll_std5,-0.4045088091394533,-1.1180302481916442,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_17_diff1,-0.0005042480516791958,-0.8964862022548914,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_17_roll_mean5,-0.6504779090736441,-8.512743867380777,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_17_roll_std5,-0.3150041638475231,-0.2575642831143341,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_8_diff1,0.01635842070297464,0.6092077344655991,increases predicted RUL,102.56794738769531,107.0
2,Sensor_8_roll_mean5,-0.33002537653213365,-4.4660607990808785,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_8_roll_std5,-0.373193202137616,-0.6906966025017027,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_13_diff1,0.020720821321099737,0.49011956062167883,increases predicted RUL,102.56794738769531,107.0
2,Sensor_13_roll_mean5,-0.36795602751910933,-12.119977448741338,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_13_roll_std5,-0.3311224468298487,2.0959553692955524,increases predicted RUL,102.56794738769531,107.0
2,Sensor_9_diff1,0.01245132968353423,0.01749393600039184,increases predicted RUL,102.56794738769531,107.0
2,Sensor_9_roll_mean5,-0.318123307499847,-11.194034623928019,decreases predicted RUL,102.56794738769531,107.0
2,Sensor_9_roll_std5,-0.036356656832472446,-0.4270017580129206,decreases predicted RUL,102.56794738769531,107.0
2,Regime_OneHot_0,-0.11555091017172721,-0.33511737477965653,decreases predicted RUL,102.56794738769531,107.0
2,Regime_OneHot_1,0.027890629740898055,-0.33908706542570144,decreases predicted RUL,102.56794738769531,107.0
2,Regime_OneHot_2,-0.08501555565563727,-1.6452923601609655,decreases predicted RUL,102.56794738769531,107.0
2,Regime_OneHot_3,-0.13657227576358325,0.28425391484051943,increases predicted RUL,102.56794738769531,107.0
